,Name,GPA,Gender,Experience (yrs),School,Accepted
457,Richard Dudley,3.8169362941829608,1,0.0,Penn,1
458,Nelson Miller,3.8700877038773287,1,3.0,USC,1
459,Ricky Lewis,3.1701792364319146,1,0.0,MIT,0
460,Robert Rogers,3.784776272232194,1,0.0,Penn,1
461,Vicki Parish,3.6004693251907938,0,0.0,Penn,0
462,Hugh Harris,3.0243896662307472,1,4.0,MIT,0
463,Eddie Worden,3.309878444868904,1,1.0,Penn,0
464,Philip Thomas,3.207836121456714,1,1.0,Penn,0
465,Gregory Hawkins,3.589128308848885,1,0.0,MIT,0
466,Wayne Ivey,3.611498756836328,1,2.0,Cornell,1
467,Wanda York,3.2465372058716553,0,0.0,Barnard,0
468,Xavier Wagner,3.34929010583351,1,3.0,Penn,0
469,Rodney White,3.88271949071593,1,1.0,Cornell,1
470,Saul Bryan,3.045768057144897,1,3.0,USC,0
471,Jerry Washinski,3.4653237179087824,1,1.0,Penn,0
472,Robert Adams,2.9943864214810754,1,0.0,USC,0
473,Howard Stein,3.2548253599119485,1,2.0,MIT,0
474,Preston Shoaf,3.274087838373851,1,2.0,Penn,0
475,Robert Koons,3.6008087804259676,1,0.0,MIT,0
476,Francisco Reyes,3.665850925024483,1,1.0,Penn,1
477,Brandon Morris,3.3778411440393574,1,2.0,MIT,0
478,Earl Harris,3.838216778276052,1,0.0,USC,1
479,Carl Loera,3.267700102980346,1,4.0,MIT,0
480,Phillip Jinkens,3.8930035330338955,1,2.0,MIT,1
481,Martha Becker,3.6744617304053993,0,0.0,Barnard,0
482,John Muray,2.971467943149933,1,3.0,USC,0
483,David Major,3.546035995525774,1,0.0,Cornell,0
484,William Graber,3.360826952474557,1,2.0,USC,1
485,James Ristau,3.038383186345813,1,0.0,Penn,0
486,Woodrow Finch,3.1027407377251497,1,1.0,MIT,0
487,Kim Mishou,3.206016921581765,1,0.0,USC,0
488,Tyler Mushrush,3.5360841509792227,1,2.0,Penn,0
489,Major Cotton,3.455669320288429,1,1.0,USC,1
490,Terry Jandreau,3.6028637800028425,1,4.0,MIT,1
491,Kurt Miller,3.4077220217181527,1,0.0,MIT,0
492,Jeff Wirkkala,2.994787730253289,1,2.0,Cornell,0
493,Victor Sanders,3.5352175374031236,1,3.0,USC,0
494,Mary White,3.7440323139214478,0,3.0,Barnard,0
495,Randy White,3.3630614325835144,1,1.0,Cornell,0
496,Matthew Stengle,3.8152746526453365,1,3.0,USC,1
497,Eric Brooks,3.5836929411064053,1,0.0,MIT,0
498,Matthew Thomsen,3.293917966753634,1,0.0,Cornell,0
499,Steven Owen,3.3514981081940984,1,1.0,Penn,0
500,Brent Anderson,3.250126986045553,1,1.0,USC,0
501,Jesus Howard,3.5155264959570856,1,3.0,USC,0
502,Jack Chasse,3.796504461391752,1,0.0,Cornell,1
503,Carlton Johnson,3.4218071870159914,1,1.0,USC,0
504,Donald Donovan,3.8780024585811352,1,0.0,Penn,1
505,Phillip Carter,3.518115441663351,1,0.0,Penn,0
506,Dean Armstrong,3.0275853692530723,1,0.0,Penn,0
507,John Rains,3.5455391900716178,1,4.0,Penn,0
508,Charles Decastro,3.6438032603091157,1,4.0,Penn,1
509,Luke Gillard,3.4720995072941516,1,2.0,MIT,0
510,Dwayne Gillis,3.5688140363335115,1,3.0,USC,0
511,Christopher Kelly,3.605449259042345,1,2.0,Penn,1
512,Johnny Ball,3.1571503779139434,1,3.0,MIT,0
513,George Ditto,3.4910921309116034,1,2.0,USC,0
514,Leonardo Deangelo,3.4321261939043985,1,3.0,Cornell,1
515,Roger Takahashi,3.6375115164394503,1,2.0,Cornell,1
516,William Moss,3.448855389840377,1,4.0,USC,0
517,Gladys Lien,3.4929385033311564,0,0.0,Wellesley,0
518,Douglas Wilkinson,3.6150528300637124,1,0.0,MIT,0
519,Walter Landor,3.188887904999513,1,3.0,Penn,1
520,William Tappin,3.361799079269838,1,0.0,USC,1
521,Adrian Hernandez,3.3409687897980387,1,1.0,MIT,0
522,Robert Gordon,3.199120689321097,1,0.0,USC,0
523,Jeffrey Abbott,3.2299480201034636,1,1.0,USC,0
524,Tommy Torres,3.7694354464046476,1,2.0,USC,1
525,Michael Argenbright,3.935651686477746,1,1.0,USC,1
526,Randy Wood,3.6090461176713378,1,1.0,MIT,1
527,Nicholas Benett,3.5477951223576305,1,1.0,MIT,0
528,Scott Chambers,3.1593076963637374,1,1.0,Penn,0
529,Michael Marx,3.4033019799589797,1,3.0,USC,0
530,David Samaroo,3.6029629968388015,1,0.0,USC,0
531,Shane Phelps,3.0375228467606528,1,3.0,USC,0
532,Nicholas Ace,3.7567095011742775,1,1.0,Penn,1
533,Edgar Hall,3.4166821613629343,1,0.0,USC,0
534,Billie Lightner,3.7889081564015026,1,2.0,Cornell,1
535,Joseph Bradley,3.1769315957211823,1,4.0,USC,0
536,Michael Wood,3.509986234454975,1,1.0,Penn,1
537,Duane Hauger,3.2192644005644233,1,2.0,USC,0
538,Richard Johnson,3.5748230501970277,1,3.0,Cornell,0
539,Robert Vidrine,3.4408640330658993,1,0.0,Penn,1
540,Ernest Heltzel,3.6378497808725934,1,3.0,USC,1
541,Brian Lewis,3.757092211918116,1,1.0,Penn,1
542,David Seabolt,3.5541557258530205,1,2.0,USC,0
543,Michael Ellis,3.631563858621619,1,0.0,Penn,1
544,Scott Smith,3.4341803119365166,1,1.0,USC,0
545,Frank Fuller,3.5349172604985992,1,1.0,MIT,0
546,Steven Morrison,3.7212946224026267,1,1.0,USC,0
547,William Carter,3.1389444173839416,1,0.0,Penn,0
548,Spencer Thibeault,3.7748451002141943,1,0.0,USC,1
549,Earl Mcmanemy,3.681067115307945,1,3.0,MIT,1
550,Shirley Taylor,3.425262401572131,0,2.0,Barnard,0
551,Harry Geren,3.5430591364963284,1,0.0,Penn,0
552,Donald Marshall,3.4297264523918396,1,0.0,Penn,0
553,Terry Jordon,3.7571277642162944,1,0.0,MIT,0
554,Donald Carpenter,3.22244030357208,1,0.0,USC,1
555,Fredrick Conner,3.590558388895103,1,1.0,USC,0
556,Paul Mccutchen,3.83618085819133,1,1.0,MIT,1
557,Jason Clayton,3.2066038703898085,1,3.0,Penn,0
558,Karen Lacourse,3.804152521706039,0,0.0,Wellesley,0
559,Javier Belk,3.6772808267498256,1,1.0,USC,0
560,Victor Labranche,3.1611535489588602,1,0.0,USC,0
561,Dewey Lanclos,3.120598814600008,1,0.0,Penn,1
562,Benny Camacho,3.8166388038545622,1,0.0,Penn,0
563,Desmond Murphy,3.2203402289740257,1,0.0,MIT,1
564,Joseph Helms,3.299141161856647,1,3.0,USC,0
565,James Richters,2.920040296850156,1,1.0,USC,0
566,Keith Delaney,3.070464886525597,1,0.0,USC,0
567,Gilbert Aguirre,3.548464466251434,1,3.0,MIT,0
568,Michael Gibson,3.5269265091645687,1,0.0,USC,0
569,John Paterson,3.3591987741458573,1,0.0,USC,0
570,Robert Delossantos,3.0410041485307775,1,1.0,USC,0
571,Tommy Copeland,3.40512418993423,1,1.0,Cornell,0
572,Paul Musser,3.1159318562685017,1,3.0,Penn,1
573,Robert Hite,3.4126225787314306,1,2.0,USC,0
574,Bobby Eanni,3.6367888237498036,1,3.0,MIT,1
575,Robert Hawkins,3.508353133384822,1,2.0,USC,0
576,Arturo Lancaster,3.2673060657282775,1,0.0,MIT,0
577,Yvette Ouellette,3.783157635635651,0,2.0,Barnard,0
578,Nancy Shepard,3.446945503580914,0,3.0,Barnard,0
579,Richard Johnson,3.599474936654414,1,0.0,USC,0
580,Ronald Scrabeck,3.3655309097851305,1,0.0,MIT,0
581,Chris Willis,3.544429744748289,1,2.0,Penn,0
582,Richard Lancaster,3.1318039159686317,1,0.0,USC,1
583,John Perez,3.252151441140225,1,0.0,USC,0
584,Gonzalo Chisolm,3.389602062991229,1,2.0,USC,0
585,John Smith,3.1055726418137644,1,1.0,MIT,1
586,Norman Willis,3.509639353335645,1,1.0,MIT,0
587,Michael Roszel,3.602428334443224,1,2.0,Cornell,0
588,William Lomax,2.9442633879109947,1,0.0,MIT,0
589,Christopher Pollack,3.5628217536942732,1,1.0,Cornell,0
590,James White,3.6254688577415055,1,1.0,USC,0
591,Edward Smith,3.431578022437483,1,3.0,Cornell,0
592,Phillip Hanna,3.774720508555599,1,2.0,Penn,1
593,Chris Moreno,3.5747779667555144,1,3.0,MIT,0
594,Timothy Garcia,3.8814441595678626,1,0.0,Cornell,1
595,Rolando Wooden,3.3597048005821186,1,0.0,MIT,0
596,Cortez Hill,3.2072984633911066,1,1.0,USC,0
597,Tom Martinez,3.149039176995528,1,2.0,USC,0
598,Gary Parrish,3.5014056254947064,1,1.0,USC,0
599,Norman Guy,3.856363462476076,1,1.0,USC,0
600,Lloyd May,3.1583896434399614,1,0.0,MIT,0
601,Wilford Denson,3.4586632461809024,1,1.0,Penn,0
602,Michael Summer,3.6203365010275275,1,1.0,USC,1
603,Jeff Crutchfield,3.4893679354759777,1,0.0,MIT,1
604,James Vineyard,3.208589275495154,1,1.0,USC,0
605,David Malcolm,3.0733224631225635,1,1.0,USC,0
606,Marc Garcia,3.438283740666462,1,1.0,USC,1
607,Eric Jones,3.7030688245947205,1,1.0,MIT,0
608,Alfred Phillips,3.28470876252739,1,0.0,MIT,0
609,Bettie James,3.309395021878215,0,1.0,Barnard,0
610,Kelly Garcia,3.763845305023098,1,0.0,Penn,0
611,Salvatore Hoover,3.720600324267558,1,1.0,MIT,0
612,Brianna Carter,3.124093761498427,0,0.0,Barnard,0
613,Lester Warren,2.8077919785723284,1,1.0,Cornell,0
614,Alice Engelke,3.439232510862344,0,1.0,Barnard,0
615,Walter Daniel,3.7929739378709586,1,3.0,MIT,0
616,Michael Cornett,3.813274966294996,1,4.0,USC,1
617,Nelson Freeman,3.5210901911227808,1,1.0,USC,0
618,Harold Walther,3.6919401055651813,1,0.0,Cornell,1
619,Karl Draper,3.817880724180683,1,2.0,MIT,0
620,Daniel Callender,3.6344875915440085,1,0.0,MIT,1
621,Edward Newsome,3.7811224183040753,1,1.0,MIT,0
622,Terrance Moore,3.5008979794352846,1,1.0,Penn,0
623,Robert Shaw,3.3427126095934736,1,0.0,Penn,0
624,Jim Armstrong,3.1983343759826375,1,3.0,Cornell,0
625,Fred Fox,3.624038784277147,1,1.0,USC,1
626,Cory Brown,3.3626475499092754,1,2.0,USC,0
627,Bradford Newton,3.1874813697655675,1,2.0,Cornell,0
628,Thomas Brown,3.681722381243044,1,0.0,MIT,1
629,William Wright,3.668764776098882,1,3.0,USC,1
630,Tomi Gray,3.7107838172029948,0,1.0,Wellesley,0
631,Jeremiah Burke,3.257214467113034,1,1.0,MIT,0
632,Jimmie Pippins,3.410912050757095,1,0.0,USC,0
633,Richard Sargent,3.1383410934843816,1,1.0,Penn,0
634,Warren Crossman,3.908003510164294,1,2.0,USC,0
635,John Lombardi,3.4080181098475726,1,0.0,MIT,0
636,Mark Benavides,3.4665489306421846,1,4.0,Cornell,0
637,Danny Allen,3.2642795209874422,1,0.0,USC,0
638,Russell Smith,3.6253819044894846,1,0.0,Penn,0
639,Ernest Paullin,3.7153964246515043,1,2.0,USC,0
640,Tyrone Smith,2.9533630972207576,1,2.0,Penn,0
641,Richard Eckel,3.7958027181862857,1,2.0,MIT,1
642,Joseph Fisher,3.6661048722638565,1,3.0,USC,0
643,Christopher Anderson,3.5812294795974817,1,0.0,MIT,1
644,Larry Taylor,3.9044264971377194,1,3.0,Cornell,1
645,Joey Sweeney,3.455851446857458,1,0.0,MIT,0
646,Jack Mckinney,3.21715702771443,1,0.0,Cornell,0
647,James Piatkowski,3.3730262708964225,1,1.0,MIT,0
648,Thomas Sweet,3.299323730531144,1,3.0,MIT,0
649,Everett Bemrose,3.5068456385783398,1,1.0,USC,1
650,Michael Clark,3.452044120553429,1,2.0,USC,0
651,Rich Labbe,3.9404079314853044,1,2.0,MIT,1
652,Daniel Harris,3.092610279813588,1,1.0,USC,0
653,Ralph Davis,3.480871193801666,1,2.0,Penn,0
654,Robert Valencia,3.3103792209323784,1,0.0,Penn,0
655,Jose Nolan,3.9630696634885565,1,0.0,MIT,1
656,Robert Clarkson,3.7963621919619834,1,1.0,MIT,0
657,David Westman,3.104870352258676,1,2.0,MIT,0
658,Carlos Orr,3.659439765659921,1,0.0,USC,0
659,Brandi Belizaire,3.31531426031564,0,2.0,Barnard,0
660,Michael Morrison,2.886704541788303,1,0.0,USC,0
661,Jo Boyles,3.4753989603405557,0,3.0,Wellesley,0
662,Everett Gomez,3.2305612705709854,1,1.0,Cornell,1
663,Douglas Frazier,3.4908400352989424,1,1.0,MIT,0
664,William Gibson,3.594475437481414,1,0.0,Cornell,1
665,Joel Heredia,3.1360304022917904,1,1.0,MIT,0
666,Herman Harris,2.800379152371922,1,1.0,MIT,0
667,George Lopez,3.424759984686617,1,1.0,Penn,0
668,Joseph Jackson,3.4131804213023864,1,0.0,USC,0
669,Trent Lebovic,3.6870440646700473,1,0.0,MIT,0
670,Fernando Martinez,3.6978721752921073,1,3.0,USC,1
671,Neil Ormiston,3.5340828662518504,1,0.0,MIT,0
672,Robert Hesse,3.6083577035295615,1,0.0,USC,0
673,Andrew Ramage,3.3895372157359622,1,1.0,USC,0
674,Dorothy Deal,3.6859724958734534,0,2.0,Penn,0
675,Gary Holloway,3.4879873349574035,1,2.0,USC,0
676,Michael Carlson,3.7998447852391286,1,4.0,MIT,0
677,John Clower,3.6781029851630027,1,0.0,MIT,1
678,Edwin Dominick,3.807659729652481,1,1.0,MIT,1
679,Bradley Brill,3.3174329020436275,1,0.0,Penn,1
680,Larry Schaeffer,3.456412296401291,1,1.0,MIT,1
681,John Dunkan,3.6118453980999217,1,0.0,USC,1
682,Paul Cloutier,3.5128389272790166,1,0.0,USC,1
683,Scott Hoffman,3.4122523888937115,1,0.0,MIT,0
684,Graham Bezio,3.8871650377989946,1,3.0,USC,1
685,Anthony Friend,3.466245201661413,1,0.0,USC,0
686,James Thornton,3.087235371166394,1,1.0,USC,0
687,Jacob Halpin,3.471982356901292,1,1.0,USC,0
688,George Holliday,3.462654548519923,1,1.0,Penn,0
689,Brent Abreu,3.3727526230630045,1,0.0,Penn,0
690,Danny Veith,3.4964814079021327,1,0.0,MIT,1
691,Damon Howorth,3.3398975688203603,1,1.0,Penn,0
692,John Graves,3.5564636483090983,1,0.0,USC,0
693,Randy Moore,3.7558492619483372,1,2.0,MIT,1
694,Jose Weiner,3.2668915606823035,1,1.0,Penn,1
695,Dylan Greer,3.5020513210411153,1,1.0,MIT,0
696,Justin Johnson,3.2132509200939925,1,0.0,MIT,0
697,Jason Anderson,3.2010490663508318,1,1.0,Penn,0
698,David Soria,3.553969762091235,1,1.0,Cornell,0
699,Freddy Lopez,3.5400920668977007,1,0.0,USC,1
700,Albert Peterson,3.403284248346061,1,3.0,MIT,0
701,John Romanelli,3.418394572600849,1,0.0,MIT,0
702,David Westerman,3.792557840958572,1,3.0,USC,1
703,Richard Greene,3.482342658881632,1,1.0,USC,1
704,Douglas Porter,3.295192209068889,1,0.0,USC,0
705,James Whitlow,3.434138762259875,1,1.0,Penn,0
706,Craig Davis,3.601859604966429,1,0.0,USC,0
707,John Lawrence,3.2322377135339266,1,3.0,USC,0
708,Walter Williams,3.2652516918239143,1,0.0,MIT,1
709,Edward Bannister,3.389113528514552,1,0.0,Penn,0
710,John Marsh,3.751726044685576,1,0.0,MIT,1
711,William Allamong,3.468820195253203,1,0.0,MIT,0
712,Kevin Coen,3.726119845253688,1,4.0,MIT,0
713,Paul Taunton,3.42324954356383,1,1.0,USC,0
714,Constance Bueter,3.7355984855633464,0,2.0,Barnard,0
715,Franklin Beckham,2.923407483716631,1,1.0,Penn,0
716,Daniel Carrier,3.281673331386502,1,1.0,Penn,0
717,Thomas Kinchen,3.730838543059672,1,4.0,USC,0
718,Bobby Moten,2.9414197406212077,1,3.0,Cornell,1
719,Willie Howell,3.3773885277728057,1,2.0,MIT,1
720,Dwayne King,3.203629298823003,1,3.0,MIT,1
721,Kenneth Wendler,3.4827313792278733,1,0.0,MIT,0
722,Wendell Nagao,3.8386272376329726,1,3.0,USC,1
723,John Bennetts,3.5798201200287014,1,1.0,USC,0
724,Timothy Price,3.465342885185291,1,2.0,MIT,0
725,Jonathan Smith,3.4828728819658887,1,0.0,MIT,0
726,Antonio Harman,3.565432135719328,1,0.0,USC,0
727,Patricia Rohlfing,3.754866635186276,0,0.0,Wellesley,0
728,Reuben Dols,3.1959727387676735,1,1.0,USC,0
729,Joseph Bishop,3.1085636496847475,1,3.0,Cornell,1
730,Daniel Dey,3.859803416280058,1,2.0,Penn,0
731,Chi Pearse,3.7472639562412127,1,1.0,USC,1
732,Donald Walker,3.5620204897054495,1,2.0,Penn,0
733,Santiago Currie,3.2688124751905816,1,4.0,Penn,0
734,Otis Hamilton,3.621540236815696,1,0.0,MIT,1
735,Warren Hilton,3.3573561693058958,1,2.0,MIT,1
736,Shawn Martin,3.5415254129617333,1,0.0,Penn,0
737,John Freeman,3.618486776797572,1,0.0,MIT,1
738,Olga Cowell,3.3006525342331265,0,1.0,Wellesley,0
739,Barry Dan,3.4810193248789303,1,1.0,MIT,0
740,Donald Rojas,3.646324143688781,1,1.0,USC,0
741,James Robinson,3.6426297968144588,1,3.0,USC,1
742,Arthur Rahm,3.309887087953733,1,2.0,MIT,0
743,Nathaniel Nelson,3.8445354458554446,1,1.0,USC,1
744,Michael James,3.842662296044062,1,3.0,USC,1
745,Stan Watts,3.6947112515357983,1,1.0,Cornell,1
746,Joseph Sparks,3.613999433768284,1,3.0,USC,1
747,Billy Hasse,3.428667269405113,1,2.0,USC,0
748,James Beach,3.5452752981488964,1,0.0,Penn,0
749,Daniel Kirchner,3.7227652841994825,1,1.0,MIT,1
750,Mark Wolf,3.4928861847484267,1,1.0,Penn,0
751,Jay Flores,3.559930197498233,1,2.0,USC,1
752,Norberto Lanier,3.4815703548006813,1,0.0,USC,0
753,Dwight Coble,3.022950311430516,1,0.0,USC,1
754,Brian Puryear,3.6274621401967084,1,0.0,USC,1
755,Fred Northey,3.244386016387467,1,1.0,Penn,0
756,Austin Hickok,3.4655713710389606,1,0.0,MIT,0
757,Michael Bradford,3.1516086150013427,1,1.0,USC,0
758,Darryl White,3.758125514231462,1,0.0,MIT,1
759,Jason Palmer,3.4453966244504266,1,1.0,MIT,0
760,Karen Armijo,3.4952558103756597,0,1.0,Barnard,0
761,Claire Bearce,3.3781079609674807,0,0.0,Wellesley,0
762,Travis Tomlinson,3.595890915370345,1,1.0,MIT,0
763,Paul Hill,3.434078252036648,1,3.0,USC,0
764,Albert Branch,3.1091175836597813,1,2.0,Penn,0
765,James Figueroa,3.5032522273483195,1,1.0,MIT,0
766,Gary Semple,3.6707558904629236,1,1.0,USC,1
767,John Rice,3.3944002269282896,1,0.0,MIT,0
768,Donald Joseph,3.16580248265659,1,1.0,USC,1
769,Patrick Anguiano,3.4694784243117436,1,0.0,MIT,0
770,Daniel Zeringue,3.77644293149789,1,0.0,Penn,1
771,Jerrell Farmer,3.0231637038827164,1,0.0,USC,0
772,John Linnen,3.285830718300651,1,0.0,USC,1
773,Jerome Newbury,3.202364706062541,1,0.0,Cornell,1
774,Joseph Doughtie,3.513856261230485,1,0.0,MIT,0
775,Bradly Price,3.38795049940726,1,2.0,Cornell,0
776,Martin Muterspaw,2.9874592042734,1,2.0,Penn,0
777,Keith Rose,3.263204731678889,1,0.0,USC,0
778,Betty Price,3.0388634539324277,0,1.0,Barnard,0
779,Michael Rhyne,3.10146061774298,1,2.0,Penn,1
780,Steven Ratterree,3.563186102575121,1,1.0,MIT,0
781,George Darby,3.644017143597042,1,1.0,Cornell,1
782,Charles Baum,3.828938750622058,1,3.0,Penn,1
783,Charles Brooks,3.842901371361492,1,1.0,MIT,1
784,James Williams,3.38110877610347,1,2.0,USC,0
785,Miguel Parish,3.7196312597842747,1,1.0,Cornell,1
786,Bradley Crane,3.441505359854171,1,0.0,MIT,0
787,Stephen Daniel,3.743184019952114,1,2.0,USC,1
788,Joann Hill,3.3630098705106546,0,2.0,Wellesley,0
789,Robert Fernandez,3.2667300600731144,1,0.0,USC,0
790,Gary Ball,3.6990118630200333,1,0.0,Cornell,1
791,Thomas Higgins,3.7579034418884145,1,0.0,USC,1
792,Daniel Godoy,3.928314948549623,1,2.0,Penn,1
793,Stella Daniell,3.7959307083586884,0,2.0,Barnard,0
794,Steve Gimenez,3.3048111306419257,1,0.0,USC,1
795,Paul Dean,3.400115764364764,1,1.0,USC,0
796,Paul Craig,3.3156883806732025,1,2.0,MIT,0
797,Clarence Shropshire,3.1707532793593103,1,1.0,Penn,1
798,Roger Weinstein,3.292090754941918,1,4.0,USC,0
799,Terry Abdelhamid,3.6311883826489755,1,1.0,USC,1
800,Derrick Taylor,3.68626156651065,1,1.0,Penn,1
801,David Mccarthy,3.7876999989525797,1,0.0,USC,1
802,Michael Piazza,3.5434400665906085,1,0.0,Penn,0
803,Adrian Lafountain,3.4613933876363276,1,3.0,Penn,1
804,Dominick Rose,3.9420025135187613,1,1.0,MIT,1
805,Odis Bridgmon,3.6418203271827396,1,1.0,USC,1
806,Jesse Picou,3.850095814882202,1,1.0,Penn,1
807,Charles Rojas,3.750675791576543,1,0.0,MIT,1
808,Steven Rener,3.2467985720270436,1,1.0,USC,1
809,Carol Evans,3.3780457781978805,1,1.0,Cornell,0
810,Aaron Kessler,3.6090061289885105,1,1.0,MIT,1
811,Lamont Gutierrez,3.6140817202572477,1,2.0,USC,1
812,Dean Trevino,3.8114565626851795,1,1.0,MIT,0
813,Francis Tiblier,3.576234126227079,1,3.0,Penn,0
814,Derek Pedersen,3.8409710410210374,1,0.0,USC,1
815,Kelly Affagato,3.276730847877437,0,0.0,Barnard,0
816,Leonard Fisher,3.5194516988498217,1,1.0,MIT,0
817,Rick Mcmillan,3.2198623767042096,1,3.0,MIT,0
818,Daniel Schuelke,3.2004310664851516,1,4.0,Penn,0
819,Edward Myers,3.6933167872818835,1,3.0,MIT,1
820,Joe Kirkland,3.790561867981065,1,3.0,MIT,1
821,Wilford Walker,3.3883181979063126,1,2.0,Penn,0
822,William Cohen,3.200524954556114,1,0.0,Penn,0
823,Gilbert Robb,3.622402427122954,1,2.0,USC,0
824,Donald Gomez,3.3504787047363815,1,3.0,USC,0
825,Roger Sutton,3.9530734873572877,1,0.0,Cornell,0
826,Richard Fitzpatrick,3.4419614734775488,1,0.0,MIT,0
827,Drew Byers,3.727364996963836,1,0.0,USC,0
828,Hans Gonzales,3.6750030735672476,1,4.0,MIT,1
829,Jeremy Walker,3.088543875145189,1,0.0,USC,1
830,Jeffery Franco,2.920898934915364,1,0.0,USC,0
831,Wendy Parkerson,3.2062538175326027,0,3.0,Penn,0
832,Kirk Anderson,3.228444699703151,1,1.0,Penn,1
833,Paul Pranger,3.1415614634345603,1,3.0,Penn,0
834,Scottie Davis,3.30210579967345,1,0.0,Penn,1
835,Jose Leth,3.207271468491137,1,1.0,USC,0
836,James Griess,3.4338222432669747,1,2.0,Penn,0
837,Dan Tucker,3.404915873606325,1,2.0,MIT,1
838,Aaron Chenault,3.578206805510933,1,2.0,USC,0
839,John Lahey,3.4819774243477033,1,0.0,Penn,0
840,Bobby Luna,3.349622143581951,1,1.0,USC,0
841,Lance Brehm,3.42684925987077,1,3.0,Penn,0
842,Davis Pier,3.522858926653995,1,1.0,USC,0
843,Diane Hargrove,3.5257972515051073,0,0.0,Wellesley,0
844,Harold Ramsey,3.506429777334147,1,2.0,Penn,0
845,Harry Benigni,3.4846628284676275,1,1.0,Penn,0
846,Steven Firth,3.495552562917967,1,1.0,Penn,0
847,Richard Whitehead,3.6033523974481843,1,4.0,USC,0
848,Roy Fitzgerald,3.0264522078386036,1,4.0,USC,0
849,William Olaughlin,3.835383244496178,1,3.0,Penn,1
850,Harold Wells,3.179013222792151,1,1.0,Penn,0
851,Harold Yang,3.454179355462908,1,0.0,Penn,0
852,Donald White,3.7816026774271725,1,1.0,MIT,1
853,Andre Seide,3.615095545444676,1,3.0,USC,1
854,Ronald Severson,3.5841793533585684,1,3.0,Penn,0
855,Mario Wall,3.9141663059090086,1,1.0,USC,1
856,Carl Engler,3.272942507908629,1,2.0,Cornell,1
857,Tommy Darling,3.4335715586813094,1,3.0,USC,0
858,David Edwards,3.214381288234925,1,2.0,USC,0
859,Ernesto Salem,3.4449047910902095,1,3.0,MIT,1
860,Peter Whittaker,3.0543711420665463,1,2.0,MIT,0
861,Timothy Murphy,3.480206423158515,1,1.0,USC,0
862,Randal Yerkey,3.3226641704260396,1,2.0,MIT,0
863,Silas Pearson,3.6435781217339533,1,0.0,MIT,1
864,Peter Affagato,3.4878402719587145,1,0.0,Penn,0
865,Ernest Myers,3.882231676384892,1,2.0,Penn,0
866,Ricky Bitto,3.647760010761519,1,1.0,Cornell,1
867,Christopher Boyd,3.867704151568204,1,0.0,Penn,1
868,Donald Mateo,3.5907973389874375,1,0.0,USC,1
869,David Friel,3.19964752634597,1,0.0,MIT,1
870,Donald Ortmann,3.244583093292769,1,3.0,MIT,0
871,Dennis Perez,3.7671279522504157,1,1.0,USC,0
872,Thomas Ellis,3.435496561303461,1,1.0,MIT,0
873,Simon Petty,3.8106004747262885,1,0.0,MIT,0
874,Keith Casali,3.28794497206291,1,0.0,USC,0
875,Todd Gonzales,3.703762582604961,1,0.0,MIT,0
876,Steve Harris,3.657337127910005,1,0.0,USC,0
877,Ross Wolford,3.7511799077039103,1,1.0,USC,0
878,Harold Hutchinson,3.4594693182987903,1,4.0,Penn,1
879,Kathryn Micks,3.391176170327947,0,1.0,Wellesley,0
880,Lou Saad,3.54192708850296,0,0.0,Barnard,0
881,Corey Heinemann,3.930481281090504,1,1.0,USC,0
882,Julian Johnson,3.8230015249938734,1,1.0,USC,1
883,Allen Allen,3.7516765210098013,1,0.0,USC,1
884,Richard Gilmer,3.8931334810285105,1,0.0,Penn,1
885,Ike Goudreau,3.043580078963235,1,2.0,Cornell,0
886,Francisco Irons,3.566754720882623,1,2.0,USC,1
887,Daniel Lum,3.139840617287292,1,1.0,MIT,0
888,John Penrod,3.903059949740807,1,2.0,USC,1
889,Dave Larios,3.6764764177823066,1,1.0,USC,0
890,Marcos Church,3.5981925295491735,1,0.0,Penn,0
891,Edward Nauman,3.5862991141675775,1,0.0,MIT,1
892,George Harmer,3.4129870209048327,1,3.0,MIT,0
893,James Melton,3.8113658202260003,1,1.0,Penn,0
894,Joel Coachman,3.8307355444342006,1,0.0,Penn,1
895,Anna Jenkins,3.6567814682543394,0,1.0,Barnard,1
896,Paul Gardella,3.503696664422816,1,1.0,USC,0
897,John Padilla,3.7025691737009936,1,2.0,Penn,1
898,Chase Hairston,3.5295270526224454,1,3.0,MIT,0
899,Otis Risbeck,3.7646208737419613,1,1.0,USC,0
900,Julian Macchione,3.7922729801275277,1,4.0,MIT,1
901,William Trappey,3.391866326749169,1,1.0,USC,1
902,David Roswick,3.8106610970833685,1,3.0,USC,1
903,Charles Martin,3.423776666931058,1,0.0,Cornell,0
904,Emory Harper,3.778385364847252,1,0.0,USC,1
905,Darin Falls,3.713167001379599,1,2.0,USC,0
906,Donald Mcpherson,3.0876192624140426,1,0.0,USC,0
907,Roy Chapman,3.4088257537198796,1,0.0,USC,0
908,Melvin Williams,3.2727925779767215,1,1.0,USC,0
909,James Hubbard,3.954326300345432,1,0.0,Penn,1
910,Gary Vandenheuvel,3.253828193401579,1,2.0,MIT,0
911,Edward Romo,2.9533705063878646,1,0.0,USC,0
912,Jeffrey Lawson,3.828491495427178,1,2.0,Cornell,1
913,Luisa Viera,3.6013540452593396,0,0.0,Wellesley,0
